iteration,loss
50,1.8036186695098877
100,1.7083353996276855
150,1.6130578517913818
200,1.8377243280410767
250,1.7003037929534912
300,1.7121225595474243
350,1.5535086393356323
400,1.4401271343231201
450,1.505509614944458
500,1.5917617082595825
550,1.375253438949585
600,1.5463021993637085
650,1.4488412141799927
700,1.701029896736145
750,1.3652375936508179
800,1.5745866298675537
850,1.4887853860855103
900,1.713810920715332
950,1.54892897605896
1000,1.4295657873153687
1050,1.530572533607483
1100,1.3114736080169678
1150,1.6300325393676758
1200,1.5059555768966675
1250,1.5689834356307983
1300,1.3768041133880615
1350,1.4745746850967407
1400,1.819601058959961
1450,1.4303287267684937
1500,1.3827471733093262
1550,1.3767143487930298
1600,1.5055441856384277
1650,1.3118469715118408
1700,1.292224645614624
1750,1.3855522871017456
1800,1.382049798965454
1850,1.3763985633850098
1900,1.183859944343567
1950,1.1952248811721802
2000,1.2919318675994873
2050,1.3274799585342407
2100,1.2930731773376465
2150,1.4547516107559204
2200,1.165449857711792
2250,1.2229677438735962
2300,1.3349647521972656
2350,1.4390721321105957
2400,1.2669949531555176
2450,1.244238257408142
2500,1.3658366203308105
2550,1.284678339958191
2600,1.2410613298416138
2650,1.14466392993927
2700,1.287042260169983
2750,1.2481305599212646
2800,1.2642598152160645
2850,1.356621503829956
2900,1.2478107213974
2950,1.1723215579986572
3000,1.2923083305358887
3050,1.2464522123336792
3100,1.3257088661193848
3150,1.3350282907485962
3200,1.2868925333023071
3250,1.2697150707244873
3300,1.3153387308120728
3350,1.1884582042694092
3400,1.225900650024414
3450,1.262270450592041
3500,1.228922963142395
3550,1.306551456451416
3600,1.255914568901062
3650,1.1257473230361938
3700,1.251721978187561
3750,1.294379472732544
3800,1.168817400932312
3850,1.262419581413269
3900,1.3646206855773926
3950,1.2584813833236694
4000,1.1742018461227417
4050,1.2156777381896973
4100,1.2479097843170166
4150,1.2709639072418213
4200,1.125393271446228
4250,1.2672919034957886
4300,1.2501401901245117
4350,1.2620272636413574
4400,1.2232390642166138
4450,1.3983200788497925
