iteration,loss
50,1.7644952535629272
100,1.790948748588562
150,1.659566879272461
200,1.7108582258224487
250,1.5529427528381348
300,1.6427371501922607
350,1.5462332963943481
400,1.432192325592041
450,1.4452391862869263
500,1.5286387205123901
550,1.3611348867416382
600,1.49752938747406
650,1.3009858131408691
700,1.3477059602737427
750,1.3064334392547607
800,1.442753553390503
850,1.3762767314910889
900,1.4214112758636475
950,1.2794196605682373
1000,1.244844675064087
1050,1.313910961151123
1100,1.1990762948989868
1150,1.3127262592315674
1200,1.409664273262024
1250,1.3680059909820557
1300,1.3341753482818604
1350,1.2603963613510132
1400,1.3107476234436035
1450,1.2241336107254028
1500,1.1568834781646729
1550,1.1395334005355835
1600,1.3555124998092651
1650,1.1922063827514648
1700,1.0975487232208252
1750,1.3352513313293457
1800,1.26701021194458
1850,1.2636831998825073
1900,1.1116753816604614
1950,1.056146502494812
2000,1.2858531475067139
2050,1.2308170795440674
2100,1.2925807237625122
2150,1.2534692287445068
2200,1.1076823472976685
2250,1.2135109901428223
2300,1.17191743850708
2350,1.3927693367004395
2400,1.1907910108566284
2450,1.1113003492355347
2500,1.3444597721099854
2550,1.2461943626403809
2600,1.196750521659851
2650,1.2121154069900513
2700,1.1614253520965576
2750,1.2069926261901855
2800,1.2083269357681274
2850,1.320518136024475
2900,1.2079944610595703
2950,1.1634109020233154
3000,1.1885790824890137
3050,1.1219178438186646
3100,1.2745656967163086
3150,1.184661626815796
3200,1.1698111295700073
3250,1.202575445175171
3300,1.1880111694335938
3350,1.1224113702774048
3400,1.1006603240966797
3450,1.1686259508132935
3500,1.2193092107772827
3550,1.2326793670654297
3600,1.1799285411834717
3650,1.0882781744003296
3700,1.172286033630371
3750,1.1411333084106445
3800,1.1676771640777588
3850,1.1165926456451416
3900,1.3572983741760254
3950,1.28629732131958
4000,1.1233510971069336
4050,1.15484619140625
4100,1.1721028089523315
4150,1.166759967803955
4200,1.0617948770523071
4250,1.203580617904663
4300,1.3049044609069824
4350,1.244493007659912
4400,1.141023874282837
4450,1.2837128639221191
