iteration,loss
50,1.9561331272125244
100,1.5835518836975098
150,1.3607723712921143
200,1.6743640899658203
250,1.4724942445755005
300,1.438043475151062
350,1.355680227279663
400,1.3212847709655762
450,1.2557291984558105
500,1.360879898071289
550,1.2214481830596924
600,1.360336184501648
650,1.2002185583114624
700,1.3428633213043213
750,1.0637798309326172
800,1.3539472818374634
850,1.3778399229049683
900,1.3390086889266968
950,1.3262832164764404
1000,1.1387041807174683
1050,1.2694381475448608
1100,1.0534441471099854
1150,1.2766072750091553
1200,1.3726756572723389
1250,1.1677494049072266
1300,1.1346129179000854
1350,1.1559709310531616
1400,1.302391767501831
1450,1.119004726409912
1500,1.1296290159225464
1550,1.060349941253662
1600,1.2706340551376343
1650,1.1419789791107178
1700,1.0791131258010864
1750,1.1782169342041016
1800,1.247990608215332
1850,1.2081828117370605
1900,1.0774513483047485
1950,0.9240643978118896
2000,1.1661393642425537
2050,1.1269015073776245
2100,1.1436783075332642
2150,1.1748508214950562
2200,1.0469729900360107
2250,1.1519683599472046
2300,1.1567058563232422
2350,1.2879542112350464
2400,1.1237802505493164
2450,1.0659570693969727
2500,1.0746517181396484
2550,1.1554622650146484
2600,1.062507152557373
2650,1.0445210933685303
2700,1.0486708879470825
2750,1.1092846393585205
2800,1.0751475095748901
2850,1.1580653190612793
2900,1.0861239433288574
2950,1.1210945844650269
3000,1.139159083366394
3050,1.0440388917922974
3100,1.0845872163772583
3150,1.135721206665039
3200,1.1344472169876099
3250,1.2473869323730469
3300,1.1295852661132812
3350,0.9587195515632629
3400,1.0799560546875
3450,1.1389517784118652
3500,1.0939453840255737
3550,1.1525535583496094
3600,1.1364336013793945
3650,1.0160318613052368
3700,1.153241753578186
3750,1.0337388515472412
3800,1.0440720319747925
3850,1.0042732954025269
3900,1.278525710105896
3950,1.2177419662475586
4000,1.006343960762024
4050,0.9897836446762085
4100,1.060870885848999
4150,1.0781457424163818
4200,0.973912239074707
4250,1.086251974105835
4300,1.173851728439331
4350,1.081485629081726
4400,1.0391048192977905
4450,1.265491008758545
4500,0.9606184959411621
4550,1.1511813402175903
4600,1.0360220670700073
4650,1.1168092489242554
4700,1.1979944705963135
4750,0.9901252388954163
4800,1.23440420627594
4850,1.0411872863769531
4900,1.0886887311935425
4950,1.1218489408493042
5000,1.0326331853866577
5050,1.0295981168746948
5100,0.9687367677688599
5150,0.9720991849899292
5200,0.9983870983123779
5250,1.144422173500061
5300,1.063196063041687
5350,1.1722503900527954
5400,1.0385675430297852
5450,1.015108346939087
5500,0.9198141098022461
5550,1.0667932033538818
5600,1.0081534385681152
5650,0.8945006132125854
5700,1.0277905464172363
5750,0.9201489090919495
5800,1.1895222663879395
5850,1.1309473514556885
5900,1.0548031330108643
5950,1.0031453371047974
6000,0.809404730796814
6050,1.082004427909851
6100,1.0815049409866333
6150,0.939746081829071
6200,1.1489176750183105
6250,0.9916157126426697
6300,1.0703059434890747
6350,0.8083701133728027
6400,1.195793628692627
6450,1.056447982788086
6500,1.033370852470398
6550,1.1517231464385986
6600,0.8951780200004578
6650,1.0102832317352295
6700,0.9963974356651306
6750,1.141237497329712
6800,1.2205684185028076
6850,1.0965601205825806
6900,1.0515424013137817
6950,1.085161566734314
7000,1.1533135175704956
7050,1.0082807540893555
7100,1.0359867811203003
7150,0.9371660351753235
7200,1.0408403873443604
7250,0.9466790556907654
7300,0.9486303329467773
7350,1.2038816213607788
7400,1.1620392799377441
7450,1.1609379053115845
7500,0.9665153622627258
7550,0.8928974866867065
7600,1.096306324005127
7650,1.0777366161346436
7700,1.074823260307312
7750,1.0324251651763916
7800,0.8849214911460876
7850,1.0074164867401123
7900,1.0983507633209229
7950,1.2093868255615234
8000,0.9830813407897949
8050,0.9489448666572571
8100,1.0981441736221313
8150,1.1020210981369019
8200,1.0706156492233276
8250,1.0792592763900757
8300,1.039093255996704
8350,1.0506656169891357
8400,1.0496243238449097
8450,1.0669018030166626
8500,0.9645338654518127
8550,0.9627247452735901
8600,1.0383846759796143
8650,1.0568748712539673
8700,1.1279939413070679
8750,1.1201077699661255
8800,0.9990829825401306
8850,1.127110242843628
8900,1.061405062675476
8950,0.9031209945678711
9000,1.0378549098968506
9050,1.0639580488204956
9100,1.0605634450912476
9150,1.1333621740341187
9200,1.051817774772644
9250,0.9885105490684509
9300,1.0370346307754517
9350,0.9799771308898926
9400,1.0336107015609741
9450,0.9800308346748352
9500,1.1523668766021729
9550,1.2011675834655762
9600,1.0595816373825073
9650,0.9198302626609802
9700,0.9439643025398254
9750,0.9714175462722778
9800,0.993932843208313
9850,1.0127893686294556
9900,1.0941945314407349
9950,0.9988855123519897
10000,0.9983071088790894
10050,1.2387433052062988
10100,1.0078521966934204
10150,1.121618390083313
10200,0.9130738377571106
10250,1.1210854053497314
10300,1.190015196800232
10350,1.004425287246704
10400,1.155156135559082
10450,0.9683249592781067
10500,1.1060714721679688
10550,1.0561931133270264
10600,0.9836934804916382
10650,1.0159647464752197
10700,0.9606174826622009
10750,0.9882235527038574
10800,1.0321656465530396
10850,1.0738037824630737
10900,1.0088653564453125
10950,1.1147103309631348
11000,1.0457106828689575
11050,1.030763030052185
11100,0.9324783086776733
11150,1.1190849542617798
11200,0.9721887111663818
