iteration,loss
50,1.6172759532928467
100,1.5596587657928467
150,1.4540162086486816
200,1.5834356546401978
250,1.5044957399368286
300,1.4575328826904297
350,1.3882722854614258
400,1.2686070203781128
450,1.251189947128296
500,1.3961858749389648
550,1.1920281648635864
600,1.5251665115356445
650,1.194327473640442
700,1.272533655166626
750,1.1386539936065674
800,1.3141734600067139
850,1.273790955543518
900,1.2364991903305054
950,1.3096448183059692
1000,1.2048503160476685
1050,1.2754662036895752
1100,1.1083182096481323
1150,1.3160018920898438
1200,1.3885315656661987
1250,1.2235872745513916
1300,1.1355154514312744
1350,1.2002861499786377
1400,1.3889979124069214
1450,1.0956767797470093
1500,1.1076345443725586
1550,1.122802972793579
1600,1.2665046453475952
1650,1.1356109380722046
1700,0.9959731698036194
1750,1.1925926208496094
1800,1.298194408416748
1850,1.1397476196289062
1900,1.0933634042739868
1950,0.9860191345214844
2000,1.142530918121338
2050,1.1277275085449219
2100,1.2244648933410645
2150,1.1723437309265137
2200,1.128269076347351
2250,1.0318641662597656
2300,1.121518611907959
2350,1.2382732629776
2400,1.0568842887878418
2450,0.9785899519920349
2500,1.101355791091919
2550,1.1630321741104126
2600,1.0196990966796875
2650,1.0937635898590088
2700,1.0666937828063965
2750,1.0309712886810303
2800,1.0118218660354614
2850,1.0544476509094238
2900,0.9507409334182739
2950,0.9193798303604126
3000,0.9909786581993103
3050,1.004508137702942
3100,0.9829233288764954
3150,1.0889599323272705
3200,0.9805838465690613
3250,1.1132373809814453
3300,1.0452474355697632
3350,0.8705211877822876
3400,0.9519532918930054
3450,1.0929113626480103
3500,1.0386121273040771
3550,1.0276973247528076
3600,1.067885160446167
3650,0.8842194080352783
3700,0.9899466037750244
3750,0.9230748414993286
3800,0.9171647429466248
3850,0.9747304916381836
3900,1.0440870523452759
3950,1.1244049072265625
4000,0.9119875431060791
4050,0.9902748465538025
4100,0.9878246784210205
4150,0.9706741571426392
4200,0.9169671535491943
4250,0.8647703528404236
4300,1.0461188554763794
4350,0.9580925703048706
4400,0.8821289539337158
4450,1.115444540977478
4500,0.9566125869750977
4550,1.0288050174713135
4600,0.9408438801765442
4650,1.0424973964691162
4700,1.0522159337997437
4750,0.8254804611206055
4800,1.168497085571289
4850,0.896568238735199
4900,1.0067269802093506
4950,1.042388677597046
5000,0.9370269775390625
5050,1.0196411609649658
5100,0.9267046451568604
5150,0.9165712594985962
5200,0.9402472376823425
5250,1.0790855884552002
5300,0.9715052843093872
5350,1.023881196975708
5400,0.9144942164421082
5450,0.9312570095062256
5500,0.920952320098877
5550,0.9624333381652832
5600,0.8978283405303955
5650,0.8283905386924744
5700,0.9702794551849365
5750,0.8393420577049255
5800,1.0652958154678345
5850,0.985270619392395
5900,0.9747411012649536
5950,0.9003543853759766
6000,0.7891988754272461
6050,1.0133694410324097
6100,1.0111181735992432
6150,0.9555361270904541
6200,1.1085095405578613
6250,0.9410305023193359
6300,1.0417922735214233
6350,0.878300666809082
6400,1.1338378190994263
6450,0.9433456659317017
6500,1.051751971244812
6550,1.0216574668884277
6600,0.8758597373962402
6650,0.9790486097335815
6700,0.9512193202972412
6750,1.0729433298110962
6800,1.070778489112854
6850,0.959658145904541
6900,0.9403915405273438
6950,0.9719724655151367
7000,1.0609314441680908
7050,0.9475868940353394
7100,0.9738399386405945
7150,0.8311211466789246
7200,0.9625442028045654
7250,0.9729904532432556
7300,0.9085099697113037
7350,1.101245641708374
7400,1.018105387687683
7450,0.9982194900512695
7500,0.9128541946411133
7550,0.8086228370666504
7600,0.9625350832939148
7650,1.0164366960525513
7700,1.0163581371307373
7750,1.0450632572174072
7800,0.914905846118927
7850,0.9419546127319336
7900,1.0178734064102173
7950,1.1235971450805664
8000,0.9242017269134521
8050,0.9016516804695129
8100,0.9797276258468628
8150,1.0173885822296143
8200,0.950882077217102
8250,0.978470504283905
8300,0.9805363416671753
8350,1.0012116432189941
8400,0.9903904795646667
8450,1.006226658821106
8500,0.8856220245361328
8550,0.9268943071365356
8600,0.9560533761978149
8650,1.0134377479553223
8700,0.9620864987373352
8750,1.0540690422058105
8800,0.8696261048316956
8850,1.034558653831482
8900,1.0020190477371216
8950,0.7501926422119141
9000,0.9196743965148926
9050,1.024003505706787
9100,0.9525692462921143
9150,0.9895727634429932
9200,1.0194295644760132
9250,0.8574033975601196
9300,0.992950975894928
9350,0.8995286226272583
9400,0.8597444295883179
9450,0.9013916254043579
9500,1.0913199186325073
9550,1.112282156944275
9600,1.003010630607605
9650,0.9392679929733276
9700,0.9184972643852234
9750,0.9323158264160156
9800,0.9829438328742981
9850,0.9053067564964294
9900,1.0540392398834229
9950,0.9965969920158386
10000,0.8538694977760315
10050,1.126327395439148
10100,0.8977285623550415
10150,0.9904695749282837
10200,0.9374155402183533
10250,1.023964285850525
10300,1.0397672653198242
10350,0.8911398649215698
10400,1.0790587663650513
10450,0.9181459546089172
10500,1.0291862487792969
10550,1.0029796361923218
10600,0.8817881345748901
10650,0.9748057126998901
10700,0.9651424288749695
10750,0.8590593338012695
10800,0.9936429262161255
10850,1.0342520475387573
10900,0.9584935307502747
10950,1.0050526857376099
11000,0.967083215713501
11050,0.9930135011672974
11100,0.8797251582145691
11150,0.9509032368659973
11200,0.8953757286071777
