iteration,loss
50,1.6959333419799805
100,1.6495590209960938
150,1.573132872581482
200,1.6842440366744995
250,1.6042190790176392
300,1.6419310569763184
350,1.5408023595809937
400,1.41851806640625
450,1.3715736865997314
500,1.4936387538909912
550,1.3839757442474365
600,1.4671655893325806
650,1.3093676567077637
700,1.3372386693954468
750,1.2998228073120117
800,1.4399868249893188
850,1.4293596744537354
900,1.3880352973937988
950,1.4090149402618408
1000,1.2285776138305664
1050,1.4361870288848877
1100,1.2064189910888672
1150,1.3692165613174438
1200,1.403651237487793
1250,1.3728467226028442
1300,1.2413265705108643
1350,1.2669498920440674
1400,1.4807219505310059
1450,1.2562034130096436
1500,1.2446318864822388
1550,1.2647724151611328
1600,1.4043482542037964
1650,1.3310514688491821
1700,1.196129560470581
1750,1.252868413925171
1800,1.2760883569717407
1850,1.2416261434555054
1900,1.1509679555892944
1950,1.116117000579834
2000,1.2300764322280884
2050,1.2357041835784912
2100,1.1675455570220947
2150,1.2639186382293701
2200,1.1285985708236694
2250,1.206363558769226
2300,1.3062443733215332
2350,1.3983410596847534
2400,1.2180818319320679
2450,1.1109535694122314
2500,1.341460943222046
2550,1.2303286790847778
2600,1.1380620002746582
2650,1.2607169151306152
2700,1.2868387699127197
2750,1.2476946115493774
2800,1.1840641498565674
2850,1.231361746788025
2900,1.1340851783752441
2950,1.1614912748336792
3000,1.2413177490234375
3050,1.2301526069641113
3100,1.268738865852356
3150,1.1859833002090454
3200,1.2342689037322998
3250,1.2475215196609497
3300,1.1061115264892578
3350,1.0962120294570923
3400,1.1320360898971558
3450,1.2812494039535522
3500,1.15973699092865
3550,1.245527982711792
3600,1.2673814296722412
3650,1.1083984375
3700,1.1474506855010986
3750,1.1758244037628174
3800,1.1432251930236816
3850,1.148481845855713
3900,1.3053219318389893
3950,1.2533185482025146
4000,1.1341228485107422
4050,1.2315731048583984
4100,1.1814606189727783
4150,1.1975234746932983
4200,1.1256166696548462
4250,1.193381428718567
4300,1.2745381593704224
4350,1.1050455570220947
4400,1.1336084604263306
4450,1.2535780668258667
4500,1.1454522609710693
4550,1.2222188711166382
4600,1.120072364807129
4650,1.285291075706482
4700,1.286628246307373
4750,1.194736123085022
4800,1.3182272911071777
4850,1.1821789741516113
4900,1.1568987369537354
4950,1.2558480501174927
5000,1.13711678981781
5050,1.116310715675354
5100,1.1309970617294312
5150,1.1197487115859985
5200,1.1327375173568726
5250,1.2865476608276367
5300,1.1729730367660522
5350,1.3429027795791626
5400,1.0785964727401733
5450,1.1937469244003296
5500,1.096421241760254
5550,1.152472972869873
5600,1.1108120679855347
5650,0.9959646463394165
5700,1.165408730506897
5750,1.0999445915222168
5800,1.307322382926941
5850,1.2827461957931519
5900,1.163487434387207
5950,1.1970468759536743
6000,1.0436655282974243
6050,1.1775397062301636
6100,1.1056740283966064
6150,1.1297904253005981
6200,1.3547927141189575
6250,1.133042573928833
6300,1.149983525276184
6350,1.006966471672058
6400,1.2848130464553833
6450,1.1764559745788574
6500,1.1379269361495972
6550,1.1463507413864136
6600,1.0772178173065186
6650,1.2267206907272339
6700,1.0489927530288696
6750,1.283231258392334
6800,1.3635374307632446
6850,1.205407738685608
6900,1.1783621311187744
6950,1.1906658411026
7000,1.2816163301467896
7050,1.0679411888122559
7100,1.199822187423706
7150,1.1308531761169434
7200,1.2078213691711426
7250,1.175180435180664
7300,1.0481153726577759
7350,1.2670643329620361
7400,1.23307204246521
7450,1.1889609098434448
7500,1.076040506362915
7550,1.0245826244354248
7600,1.1731382608413696
7650,1.198573112487793
7700,1.1728837490081787
7750,1.2229502201080322
7800,1.0742592811584473
7850,1.2015095949172974
7900,1.2271950244903564
7950,1.3892028331756592
8000,1.1123242378234863
8050,1.0608919858932495
8100,1.2675989866256714
8150,1.1728399991989136
8200,1.082909345626831
8250,1.1733978986740112
8300,1.1797800064086914
8350,1.2300652265548706
8400,1.132002353668213
8450,1.2360318899154663
8500,1.1100804805755615
8550,0.9733116626739502
8600,1.1668531894683838
8650,1.1216306686401367
8700,1.208300232887268
8750,1.1098204851150513
8800,1.2060606479644775
8850,1.202271819114685
8900,1.1540827751159668
8950,1.1062986850738525
9000,1.1854736804962158
9050,1.1294986009597778
9100,1.1392321586608887
9150,1.2300281524658203
9200,1.150761365890503
9250,1.1207064390182495
9300,1.1098664999008179
9350,1.168829321861267
9400,1.077617883682251
9450,1.1422804594039917
9500,1.2591830492019653
9550,1.1865407228469849
9600,1.1137999296188354
9650,1.0814933776855469
9700,1.1883236169815063
9750,1.17095947265625
9800,1.1211761236190796
9850,1.1549700498580933
9900,1.1565486192703247
9950,1.1805293560028076
10000,1.0962673425674438
10050,1.282532811164856
10100,1.077158808708191
10150,1.204872965812683
10200,1.097503423690796
10250,1.2557153701782227
10300,1.2343668937683105
10350,1.146357536315918
10400,1.3320542573928833
10450,1.0255883932113647
10500,1.1700773239135742
10550,1.2299257516860962
10600,1.1474443674087524
10650,1.09839928150177
10700,1.121084213256836
10750,1.1016252040863037
10800,1.1055939197540283
10850,1.247626543045044
10900,1.1721853017807007
10950,1.3095357418060303
11000,1.1166563034057617
11050,1.1965374946594238
11100,1.075646162033081
11150,1.1614327430725098
11200,1.1094019412994385
